,Entry,PLOT,Check,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,Year,Location,Timepoint,PM_at_plating,Experiment
1437,BS814-127,12379,B,Full,719,1,7,21,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1438,BS814-127,12379,B,Full,719,2,4,23,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1439,BS814-130,12382,B,Full,720,1,2,25,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1440,BS814-130,12382,B,Full,720,2,4,22,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1441,BS814-131,12383,B,Half,721,1,0,0,1,12,8,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1442,BS814-131,12383,B,Half,721,2,0,0,7,7,8,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1443,BS814-132,12384,B,Full,722,1,0,0,2,13,4,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1444,BS814-132,12384,B,Full,722,2,0,0,2,11,6,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1445,BS814-134,12386,B,Half,723,1,0,1,5,8,6,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1446,BS814-134,12386,B,Half,723,2,0,1,8,12,4,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1447,BS814-135,12387,B,Full,724,1,2,25,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1448,BS814-135,12387,B,Full,724,2,4,18,8,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1449,BS814-136,12388,B,Half,725,1,0,0,2,4,12,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1450,BS814-136,12388,B,Half,725,2,0,0,5,6,4,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1451,BS814-137,12389,B,Half,726,1,0,20,10,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1452,BS814-137,12389,B,Half,726,2,0,21,9,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1453,BS814-138,12390,B,Full,727,1,4,25,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1454,BS814-138,12390,B,Full,727,2,3,26,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1455,BS814-139,12391,B,Full,728,1,0,7,13,3,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1456,BS814-139,12391,B,Full,728,2,0,7,16,4,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1457,BS814-140,12392,B,Full,729,1,0,2,8,4,3,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1458,BS814-140,12392,B,Full,729,2,0,2,1,5,10,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1459,BS906-2,12394,B,Half,730,1,0,19,7,3,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1460,BS906-2,12394,B,Half,730,2,0,20,8,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1461,BS906-3,12395,B,Half,731,1,7,22,0,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1462,BS906-3,12395,B,Half,731,2,7,23,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1463,BS906-6,12398,B,Half,732,1,0,6,13,6,1,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1464,BS906-6,12398,B,Half,732,2,0,4,15,6,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1465,BS906-7,12399,B,Full,733,1,0,0,4,6,12,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1466,BS906-7,12399,B,Full,733,2,0,0,7,7,9,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1467,Check 1-Flavia,12400,C,Full,734,1,3,10,16,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1468,Check 1-Flavia,12400,C,Full,734,2,0,18,11,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1469,Check 2-Scala,12401,C,Full,735,1,6,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1470,Check 2-Scala,12401,C,Full,735,2,5,22,2,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1471,Check 3-DH130910,12402,C,Full,736,1,0,0,1,6,7,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1472,Check 3-DH130910,12402,C,Full,736,2,0,2,2,9,7,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1473,Check 4-SY Tepee,12403,C,Full,737,1,3,23,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1474,Check 4-SY Tepee,12403,C,Full,737,2,8,22,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1475,BS906-8,12405,B,Half,738,1,3,23,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1476,BS906-8,12405,B,Half,738,2,5,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1477,BS906-9,12406,B,Full,739,1,0,0,4,12,7,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1478,BS906-9,12406,B,Full,739,2,0,1,8,9,10,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1479,BS906-10,12407,B,Full,740,1,0,1,1,13,5,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1480,BS906-10,12407,B,Full,740,2,0,0,6,12,7,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1481,BS908-12,12409,B,Full,741,1,5,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1482,BS908-12,12409,B,Full,741,2,1,24,2,1,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1483,BS908-13,12410,B,Full,742,1,0,1,6,11,7,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1484,BS908-13,12410,B,Full,742,2,0,2,11,7,3,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1485,BS908-14,12411,B,Full,743,1,0,1,5,10,10,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1486,BS908-14,12411,B,Full,743,2,1,0,4,15,7,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1487,BS908-15,12412,B,Half,744,1,0,8,16,3,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1488,BS908-15,12412,B,Half,744,2,0,9,12,5,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1489,BS908-16,12413,B,Full,745,1,0,4,16,4,1,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1490,BS908-16,12413,B,Full,745,2,0,4,15,10,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1491,BS908-17,12414,B,Half,746,1,0,5,9,12,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1492,BS908-17,12414,B,Half,746,2,0,6,15,6,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1493,BS908-19,12416,B,Half,747,1,0,1,10,7,6,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1494,BS908-19,12416,B,Half,747,2,0,0,6,14,3,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1495,BS908-20,12417,B,Full,748,1,0,27,1,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1496,BS908-20,12417,B,Full,748,2,2,10,19,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1497,BS908-21,12418,B,Half,749,1,0,0,4,10,6,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1498,BS908-21,12418,B,Half,749,2,0,1,7,12,5,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1499,BS908-22,12419,B,Full,750,1,0,3,6,9,6,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1500,BS908-22,12419,B,Full,750,2,0,2,9,13,4,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1501,BS908-23,12420,B,Half,751,1,2,25,3,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1502,BS908-23,12420,B,Half,751,2,0,27,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1503,BS908-24,12421,B,Half,752,1,0,13,16,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1504,BS908-24,12421,B,Half,752,2,0,10,17,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1505,BS908-25,12422,B,Full,753,1,3,25,0,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1506,BS908-25,12422,B,Full,753,2,3,23,2,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1507,BS908-26,12423,B,Full,754,1,0,2,13,8,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1508,BS908-26,12423,B,Full,754,2,0,1,18,7,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1509,BS908-28,12425,B,Half,755,1,3,25,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1510,BS908-28,12425,B,Half,755,2,5,22,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1511,BS908-29,12426,B,Full,756,1,0,1,14,9,5,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1512,BS908-29,12426,B,Full,756,2,0,2,13,8,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1513,BS908-30,12427,B,Full,757,1,0,0,5,11,10,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1514,BS908-30,12427,B,Full,757,2,0,0,3,11,5,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1515,BS908-31,12428,B,Half,758,1,0,3,12,8,5,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1516,BS908-31,12428,B,Half,758,2,0,1,3,13,9,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1517,BS908-32,12429,B,Half,759,1,0,13,15,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1518,BS908-32,12429,B,Half,759,2,0,12,15,2,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1519,BS909-33,12430,B,Half,760,1,0,16,12,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1520,BS909-33,12430,B,Half,760,2,1,11,10,4,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1521,BS911-34,12431,B,Half,761,1,6,23,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1522,BS911-34,12431,B,Half,761,2,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1523,BS911-35,12432,B,Full,762,1,0,0,10,16,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1524,BS911-35,12432,B,Full,762,2,0,1,9,10,5,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1525,BS911-38,12435,B,Full,763,1,0,22,7,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1526,BS911-38,12435,B,Full,763,2,0,18,11,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1527,BS911-40,12437,B,Half,764,1,0,0,15,11,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1528,BS911-40,12437,B,Half,764,2,0,2,17,8,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1529,BS911-41,12438,B,Full,765,1,7,23,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1530,BS911-41,12438,B,Full,765,2,1,27,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1531,BS911-42,12439,B,Full,766,1,5,24,0,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1532,BS911-42,12439,B,Full,766,2,9,19,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1533,BS911-44,12441,B,Half,767,1,1,20,9,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1534,BS911-44,12441,B,Half,767,2,4,19,6,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1535,BS911-46,12443,B,Half,768,1,4,20,5,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1536,BS911-46,12443,B,Half,768,2,4,23,2,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1537,BS911-48,12445,B,Half,769,1,0,3,12,10,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1538,BS911-48,12445,B,Half,769,2,0,5,15,6,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1539,BS911-49,12446,B,Full,770,1,2,19,8,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1540,BS911-49,12446,B,Full,770,2,2,16,9,1,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1541,BS911-50,12447,B,Half,771,1,9,21,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1542,BS911-50,12447,B,Half,771,2,9,17,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1543,BS911-51,12448,B,Half,772,1,13,18,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1544,BS911-51,12448,B,Half,772,2,7,18,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1545,Check 6-Charles,12450,C,Full,773,1,17,13,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1546,Check 6-Charles,12450,C,Full,773,2,19,11,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1547,BS911-53,12452,B,Full,774,1,1,11,11,4,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1548,BS911-53,12452,B,Full,774,2,2,12,10,3,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1549,BS911-56,12455,B,Half,775,1,2,12,14,1,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1550,BS911-56,12455,B,Half,775,2,2,8,15,1,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1551,BS911-57,12456,B,Half,776,1,5,22,2,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1552,BS911-57,12456,B,Half,776,2,4,24,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1553,BS911-60,12459,B,Full,777,1,0,0,13,12,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1554,BS911-60,12459,B,Full,777,2,0,0,19,5,4,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1555,BS911-62,12461,B,Half,778,1,3,19,7,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1556,BS911-62,12461,B,Half,778,2,4,20,5,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1557,BS911-63,12462,B,Full,779,1,10,20,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1558,BS911-63,12462,B,Full,779,2,14,16,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1559,BS911-64,12463,B,Half,780,1,0,4,17,4,5,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1560,BS911-64,12463,B,Half,780,2,0,1,4,12,8,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1561,BS911-65,12464,B,Full,781,1,0,4,4,13,8,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1562,BS911-65,12464,B,Full,781,2,0,0,9,11,2,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1563,BS911-66,12465,B,Half,782,1,2,5,6,13,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1564,BS911-66,12465,B,Half,782,2,0,1,6,16,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1565,BS911-67,12466,B,Full,783,1,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1566,BS911-67,12466,B,Full,783,2,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1567,BS911-69,12468,B,Full,784,1,9,21,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1568,BS911-69,12468,B,Full,784,2,10,20,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1569,BS911-70,12469,B,Half,785,1,8,17,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1570,BS911-70,12469,B,Half,785,2,4,21,4,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1571,BS911-71,12470,B,Full,786,1,0,7,15,7,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1572,BS911-71,12470,B,Full,786,2,0,10,14,2,1,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1573,BS911-72,12471,B,Full,787,1,11,14,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1574,BS911-72,12471,B,Full,787,2,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1575,BS911-73,12472,B,Full,788,1,9,20,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1576,BS911-73,12472,B,Full,788,2,14,16,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1577,BS911-74,12473,B,Half,789,1,2,13,11,4,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1578,BS911-74,12473,B,Half,789,2,0,12,13,2,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1579,BS911-76,12475,B,Half,790,1,0,1,2,10,7,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1580,BS911-76,12475,B,Half,790,2,0,0,1,2,7,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1581,BS911-77,12476,B,Full,791,1,2,17,10,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1582,BS911-77,12476,B,Full,791,2,9,18,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1583,BS911-78,12477,B,Half,792,1,0,1,10,13,4,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1584,BS911-78,12477,B,Half,792,2,0,2,9,12,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1585,BS911-81,12480,B,Half,793,1,0,1,10,9,4,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1586,BS911-81,12480,B,Half,793,2,0,2,8,9,4,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1587,BS911-82,12481,B,Full,794,1,0,1,0,11,7,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1588,BS911-82,12481,B,Full,794,2,0,0,3,10,12,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1589,BS911-83,12482,B,Half,795,1,2,20,7,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1590,BS911-83,12482,B,Half,795,2,0,22,4,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1591,BS911-84,12483,B,Half,796,1,3,22,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1592,BS911-84,12483,B,Half,796,2,6,21,1,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1593,BS911-85,12484,B,Full,797,1,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1594,BS911-85,12484,B,Full,797,2,10,20,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1595,BS911-86,12485,B,Full,798,1,0,1,11,12,3,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1596,BS911-86,12485,B,Full,798,2,0,1,11,10,3,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1597,BS911-88,12487,B,Half,799,1,2,25,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1598,BS911-88,12487,B,Half,799,2,2,27,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1599,BS911-89,12488,B,Half,800,1,3,25,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1600,BS911-89,12488,B,Half,800,2,5,19,4,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1601,BS911-90,12489,B,Full,801,1,1,1,9,14,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1602,BS911-90,12489,B,Full,801,2,0,1,4,20,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1603,BS911-91,12490,B,Full,802,1,0,21,7,1,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1604,BS911-91,12490,B,Full,802,2,1,15,10,3,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1605,BS911-92,12491,B,Half,803,1,5,21,2,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1606,BS911-92,12491,B,Half,803,2,7,23,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1607,BS911-93,12492,B,Half,804,1,1,18,10,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1608,BS911-93,12492,B,Half,804,2,2,21,6,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1609,BS911-94,12493,B,Full,805,1,0,11,17,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1610,BS911-94,12493,B,Full,805,2,0,6,23,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1611,BS911-95,12494,B,Half,806,1,0,16,13,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1612,BS911-95,12494,B,Half,806,2,2,18,10,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1613,BS911-96,12495,B,Full,807,1,0,0,17,10,3,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1614,BS911-96,12495,B,Full,807,2,1,1,9,15,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1615,BS911-97,12496,B,Half,808,1,0,6,10,10,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1616,BS911-97,12496,B,Half,808,2,1,3,15,7,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1617,BS911-98,12497,B,Full,809,1,3,19,5,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1618,BS911-98,12497,B,Full,809,2,5,24,0,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1619,BS911-99,12498,B,Full,810,1,1,22,1,1,0,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1620,BS911-99,12498,B,Full,810,2,2,22,6,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1621,BS911-100,12499,B,Full,811,1,5,23,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1622,BS911-100,12499,B,Full,811,2,2,21,6,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1623,Check 1-Flavia,12500,C,Full,812,1,0,3,18,7,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1624,Check 1-Flavia,12500,C,Full,812,2,2,10,13,2,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1625,Check 2-Scala,12501,C,Full,813,1,15,16,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1626,Check 2-Scala,12501,C,Full,813,2,14,12,2,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1627,Check 3-DH130910,12502,C,Full,814,1,0,1,3,14,9,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1628,Check 3-DH130910,12502,C,Full,814,2,0,0,4,13,2,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1629,Check 4-SY Tepee,12503,C,Full,815,1,8,19,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1630,Check 4-SY Tepee,12503,C,Full,815,2,12,17,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1631,BS911-101,12505,B,Half,816,1,3,10,6,6,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1632,BS911-101,12505,B,Half,816,2,5,11,5,6,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1633,BS911-102,12506,B,Full,817,1,1,16,6,4,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1634,BS911-102,12506,B,Full,817,2,0,17,9,4,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1635,BS911-103,12507,B,Full,818,1,0,4,18,10,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1636,BS911-103,12507,B,Full,818,2,1,6,14,7,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1637,BS911-104,12508,B,Half,819,1,0,3,16,10,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1638,BS911-104,12508,B,Half,819,2,0,4,15,6,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1639,BS911-105,12509,B,Full,820,1,0,4,18,7,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1640,BS911-105,12509,B,Full,820,2,0,2,15,6,3,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1641,BS911-106,12510,B,Full,821,1,0,7,14,8,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1642,BS911-106,12510,B,Full,821,2,0,5,16,4,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1643,BS911-107,12511,B,Full,822,1,8,19,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1644,BS911-107,12511,B,Full,822,2,7,21,2,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1645,BS911-108,12512,B,Full,823,1,5,24,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1646,BS911-108,12512,B,Full,823,2,8,19,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1647,BS911-109,12513,B,Half,824,1,2,23,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1648,BS911-109,12513,B,Half,824,2,3,22,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1649,BS911-110,12514,B,Half,825,1,0,0,1,0,4,26,,,,2020,Ketola 5,2,19,Winter DH Germination
1650,BS911-110,12514,B,Half,825,2,0,0,2,0,4,26,,,,2020,Ketola 5,2,19,Winter DH Germination
1651,BS911-112,12516,B,Full,826,1,0,1,3,7,8,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1652,BS911-112,12516,B,Full,826,2,0,1,6,19,1,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1653,BS911-113,12517,B,Half,827,1,0,6,5,15,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1654,BS911-113,12517,B,Half,827,2,0,5,8,12,5,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1655,BS911-114,12518,B,Half,828,1,5,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1656,BS911-114,12518,B,Half,828,2,2,26,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1657,BS911-115,12519,B,Half,829,1,4,26,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1658,BS911-115,12519,B,Half,829,2,8,22,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1659,BS911-116,12520,B,Half,830,1,6,24,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1660,BS911-116,12520,B,Half,830,2,5,23,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1661,BS911-117,12521,B,Full,831,1,1,11,15,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1662,BS911-117,12521,B,Full,831,2,0,13,9,5,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1663,BS911-118,12522,B,Full,832,1,0,1,3,7,9,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1664,BS911-118,12522,B,Full,832,2,0,1,3,12,3,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1665,BS911-119,12523,B,Full,833,1,0,16,10,4,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1666,BS911-119,12523,B,Full,833,2,0,16,11,3,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1667,BS911-120,12524,B,Full,834,1,0,9,20,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1668,BS911-120,12524,B,Full,834,2,0,12,17,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1669,BS911-121,12525,B,Half,835,1,6,20,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
