Entry,PLOT,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Timepoint,PM_at_plating,Experiment
BS713-75,12168,Full,543,1,1,8,14,5,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-76,12169,Half,544,1,0,27,1,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-76,12169,Half,544,2,0,24,2,0,1,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-78,12171,Full,545,2,11,19,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-78,12171,Full,545,1,13,18,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-80,12173,Half,546,2,0,30,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-80,12173,Half,546,1,2,25,3,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-81,12174,Half,547,2,1,23,5,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-81,12174,Half,547,1,8,16,6,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-83,12176,Half,548,1,0,16,14,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-83,12176,Half,548,2,2,12,10,3,0,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-84,12177,Full,549,1,0,0,15,15,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-84,12177,Full,549,2,0,2,13,14,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-87,12180,Half,550,1,8,22,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-87,12180,Half,550,2,11,19,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-89,12182,Half,551,1,10,19,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-89,12182,Half,551,2,10,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-90,12183,Full,552,1,2,24,4,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-90,12183,Full,552,2,2,27,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-91,12184,Full,553,1,1,12,15,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-91,12184,Full,553,2,1,22,7,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-93,12186,Full,554,1,0,1,17,8,3,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-93,12186,Full,554,2,0,3,18,9,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-94,12187,Half,555,2,7,23,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-94,12187,Half,555,1,8,22,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-95,12188,Full,556,1,0,3,11,10,4,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-95,12188,Full,556,2,0,2,14,5,4,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-96,12189,Full,557,1,0,2,13,7,2,6,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-96,12189,Full,557,2,0,5,8,9,5,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-97,12190,Half,558,1,0,9,21,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-97,12190,Half,558,2,0,15,11,1,1,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-98,12191,Full,559,2,5,23,1,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-98,12191,Full,559,1,10,20,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-99,12192,Half,560,2,0,26,6,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-99,12192,Half,560,1,1,25,4,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-100,12193,Half,561,1,1,10,17,2,2,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-100,12193,Half,561,2,1,15,9,4,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-101,12194,Half,562,1,0,12,17,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-101,12194,Half,562,2,1,13,14,1,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-102,12195,Full,563,1,0,5,15,8,2,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-102,12195,Full,563,2,0,3,16,4,5,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-103,12196,Half,564,2,7,20,2,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-103,12196,Half,564,1,8,21,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-104,12197,Full,565,1,0,12,16,1,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-104,12197,Full,565,2,0,13,16,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-105,12198,Full,566,1,0,26,4,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-105,12198,Full,566,2,1,23,5,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-106,12199,Full,567,1,0,10,19,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-106,12199,Full,567,2,0,19,10,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12200,Full,568,2,4,26,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12200,Full,568,1,8,20,2,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,12201,Full,569,2,13,17,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 2-Scala,12201,Full,569,1,14,16,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12202,Full,570,1,0,8,18,0,2,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12202,Full,570,2,0,20,6,1,0,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12203,Full,571,1,14,16,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12203,Full,571,2,14,16,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-107,12205,Half,572,1,3,18,6,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-107,12205,Half,572,2,3,18,8,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-108,12206,Full,573,2,9,19,2,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-108,12206,Full,573,1,11,19,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-109,12207,Full,574,1,0,11,12,2,4,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-109,12207,Full,574,2,0,17,9,1,1,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-110,12208,Full,575,2,6,23,0,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-110,12208,Full,575,1,12,18,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-111,12209,Half,576,2,9,11,5,4,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-111,12209,Half,576,1,11,15,0,3,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-112,12210,Full,577,1,0,16,12,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-112,12210,Full,577,2,0,23,7,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS713-113,12211,Full,578,1,0,19,11,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS713-113,12211,Full,578,2,1,21,6,1,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-114,12212,Half,579,1,5,25,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-114,12212,Half,579,2,12,14,2,1,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-115,12213,Half,580,1,4,24,1,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-115,12213,Half,580,2,9,19,0,0,0,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-116,12214,Half,581,1,14,14,1,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-116,12214,Half,581,2,14,16,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-119,12217,Half,582,1,4,15,6,0,4,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-119,12217,Half,582,2,6,13,7,2,0,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-120,12218,Half,583,2,11,17,1,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-120,12218,Half,583,1,15,11,3,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-121,12219,Half,584,2,4,24,1,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-121,12219,Half,584,1,5,25,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-122,12220,Half,585,1,6,24,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-122,12220,Half,585,2,13,17,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-123,12221,Full,586,1,0,0,22,3,4,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-123,12221,Full,586,2,0,4,22,3,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-124,12222,Full,587,1,0,15,22,1,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-124,12222,Full,587,2,0,15,13,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-125,12223,Full,588,1,0,8,14,5,3,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-125,12223,Full,588,2,2,9,17,2,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-127,12225,Half,589,1,8,13,9,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-127,12225,Half,589,2,9,15,5,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-128,12226,Full,590,1,0,3,17,9,2,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-128,12226,Full,590,2,0,4,15,10,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-129,12227,Half,591,2,0,22,6,1,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-129,12227,Half,591,1,1,22,7,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS714-130,12228,Half,592,2,7,21,0,0,0,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS714-130,12228,Half,592,1,11,19,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-131,12229,Half,593,1,4,26,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-131,12229,Half,593,2,8,22,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-133,12231,Half,594,1,7,23,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-133,12231,Half,594,2,10,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-134,12232,Half,595,1,0,10,14,5,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-134,12232,Half,595,2,0,5,20,2,0,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-135,12233,Half,596,1,0,16,14,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-135,12233,Half,596,2,0,15,14,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-136,12234,Full,597,1,0,12,17,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-136,12234,Full,597,2,0,15,15,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-137,12235,Half,598,2,14,15,0,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-137,12235,Half,598,1,15,14,0,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-138,12236,Half,599,2,5,25,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-138,12236,Half,599,1,17,13,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-139,12237,Full,600,1,0,8,17,3,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-139,12237,Full,600,2,0,8,21,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-140,12238,Full,601,2,7,23,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-140,12238,Full,601,1,10,19,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-141,12239,Half,602,1,0,16,14,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-141,12239,Half,602,2,1,21,8,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-142,12240,Full,603,1,0,17,12,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-142,12240,Full,603,2,0,15,17,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-143,12241,Half,604,1,0,3,11,7,1,8,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-143,12241,Half,604,2,0,2,11,14,2,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS715-144,12242,Full,605,1,4,20,3,3,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS715-144,12242,Full,605,2,4,18,7,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS807-1,12244,Full,606,1,0,3,15,9,1,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS807-1,12244,Full,606,2,0,10,19,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS807-2,12245,Half,607,1,10,18,0,0,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS807-2,12245,Half,607,2,18,11,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS807-3,12246,Full,608,2,0,27,3,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS807-3,12246,Full,608,1,1,25,2,0,1,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS808-4,12247,Half,609,1,11,20,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS808-4,12247,Half,609,2,15,14,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS808-5,12248,Half,610,1,0,8,8,4,3,7,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS808-5,12248,Half,610,2,1,20,5,1,0,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS808-6,12249,Half,611,1,0,21,4,1,1,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS808-6,12249,Half,611,2,0,26,3,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12250,Full,612,2,15,16,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12250,Full,612,1,20,10,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-7,12252,Full,613,1,3,25,2,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-7,12252,Full,613,2,3,24,3,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS810-8,12253,Half,614,1,10,20,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-8,12253,Half,614,2,10,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS810-9,12254,Half,615,2,10,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS810-9,12254,Half,615,1,14,16,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-11,12256,Half,616,1,7,23,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-11,12256,Half,616,2,8,21,0,0,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS810-14,12259,Half,617,1,0,11,17,3,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-14,12259,Half,617,2,0,23,7,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS810-16,12261,Full,618,1,NA,NA,NA,NA,NA,NA,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS810-16,12261,Full,618,2,NA,NA,NA,NA,NA,NA,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-18,12263,Half,619,1,9,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-18,12263,Half,619,2,9,21,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-19,12264,Full,620,1,0,3,15,8,4,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-19,12264,Full,620,2,0,3,22,4,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-20,12265,Half,621,2,6,24,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-20,12265,Half,621,1,13,17,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-21,12266,Half,622,1,0,20,7,1,1,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-21,12266,Half,622,2,0,21,9,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-22,12267,Half,623,2,5,24,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-22,12267,Half,623,1,10,20,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-23,12268,Half,624,1,10,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-23,12268,Half,624,2,12,18,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-24,12269,Full,625,1,2,26,1,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-24,12269,Full,625,2,4,26,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-25,12270,Full,626,1,0,3,19,2,3,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-25,12270,Full,626,2,0,2,23,2,1,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-26,12271,Full,627,2,4,25,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-26,12271,Full,627,1,8,23,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-27,12272,Half,628,1,0,19,9,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-27,12272,Half,628,2,0,22,7,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-29,12274,Half,629,2,5,24,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-29,12274,Half,629,1,8,22,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-30,12275,Half,630,1,0,13,15,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-30,12275,Half,630,2,0,18,11,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-31,12276,Half,631,1,0,2,12,8,3,5,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-31,12276,Half,631,2,0,0,16,9,3,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-32,12277,Full,632,2,0,6,21,3,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-32,12277,Full,632,1,1,4,21,2,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-33,12278,Half,633,1,1,17,11,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-33,12278,Half,633,2,1,12,17,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-36,12281,Full,634,1,0,28,1,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-36,12281,Full,634,2,0,27,3,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-37,12282,Half,635,1,0,19,11,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-37,12282,Half,635,2,0,23,7,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-39,12284,Full,636,2,7,24,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-39,12284,Full,636,1,9,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-40,12285,Full,637,1,0,11,18,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-40,12285,Full,637,2,0,13,15,2,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-41,12286,Half,638,1,0,7,15,4,1,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-41,12286,Half,638,2,0,11,17,2,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-42,12287,Full,639,1,0,2,18,4,3,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-42,12287,Full,639,2,0,7,12,7,3,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-43,12288,Full,640,2,0,25,5,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-43,12288,Full,640,1,1,27,2,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS811-44,12289,Half,641,2,2,28,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS811-44,12289,Half,641,1,8,23,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-45,12290,Full,642,1,8,22,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-45,12290,Full,642,2,12,18,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-46,12291,Full,643,2,6,22,2,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-46,12291,Full,643,1,9,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-47,12292,Full,644,1,0,11,19,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-47,12292,Full,644,2,0,13,15,2,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-48,12293,Full,645,1,0,24,6,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-48,12293,Full,645,2,0,29,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-49,12294,Full,646,2,9,21,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-49,12294,Full,646,1,15,15,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-50,12295,Half,647,1,0,1,18,3,3,5,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-50,12295,Half,647,2,0,3,14,5,4,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-52,12297,Full,648,1,0,6,21,2,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-52,12297,Full,648,2,0,8,19,2,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-53,12298,Half,649,2,0,20,7,1,1,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-53,12298,Half,649,1,1,13,15,1,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-54,12299,Full,650,1,0,1,19,7,1,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-54,12299,Full,650,2,0,8,19,3,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12300,Full,651,2,1,27,1,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12300,Full,651,1,7,19,2,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,12301,Full,652,1,6,19,2,2,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,12301,Full,652,2,14,16,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
