"","Order","Entry","PLOT","Full_sample","Check","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","Mold_kern","Check","Cooler","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","note","Location","Year","Timepoint","PM_at_plating","Experiment"
"1007",1007,"BS710-2","12088","Full","B",494,2,10,19,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1008",1008,"BS710-2","12088","Full","B",494,1,10,20,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1009",1009,"BS710-3","12089","Half","B",495,2,9,19,1,0,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1010",1010,"BS710-3","12089","Half","B",495,1,7,23,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1011",1011,"BS710-4","12090","Half","B",496,2,16,13,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1012",1012,"BS710-4","12090","Half","B",496,1,11,19,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1013",1013,"BS710-7","12093","Full","B",497,2,5,24,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1014",1014,"BS710-7","12093","Full","B",497,1,9,20,0,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1015",1015,"BS710-8","12094","Full","B",498,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1016",1016,"BS710-8","12094","Full","B",498,1,10,20,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1017",1017,"BS710-9","12095","Full","B",499,2,11,13,3,2,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1018",1018,"BS710-9","12095","Full","B",499,1,5,17,5,0,0,3,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1019",1019,"BS710-10","12096","Half","B",500,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1020",1020,"BS710-10","12096","Half","B",500,1,11,19,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1021",1021,"BS710-11","12097","Half","B",501,2,6,24,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1022",1022,"BS710-11","12097","Half","B",501,1,4,26,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1023",1023,"BS710-12","12098","Half","B",502,2,12,17,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1024",1024,"BS710-12","12098","Half","B",502,1,14,16,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1025",1025,"Check 1-Flavia","12100","Full","C",503,2,6,23,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1026",1026,"Check 1-Flavia","12100","Full","C",503,1,14,16,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1027",1027,"Check 2-Scala","12101","Full","C",504,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1028",1028,"Check 2-Scala","12101","Full","C",504,1,11,17,1,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1029",1029,"Check 3-DH130910","12102","Full","C",505,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1030",1030,"Check 3-DH130910","12102","Full","C",505,1,4,25,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1031",1031,"Check 4-SY Tepee","12103","Full","C",506,2,11,17,0,1,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1032",1032,"Check 4-SY Tepee","12103","Full","C",506,1,9,20,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1033",1033,"BS710-15","12106","Full","B",507,2,3,20,7,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1034",1034,"BS710-15","12106","Full","B",507,1,0,30,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1035",1035,"BS710-18","12109","Half","B",508,2,12,18,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1036",1036,"BS710-18","12109","Half","B",508,1,14,16,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1037",1037,"BS710-21","12112","Full","B",509,2,7,20,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1038",1038,"BS710-21","12112","Full","B",509,1,1,29,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1039",1039,"BS710-23","12114","Full","B",510,2,12,18,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1040",1040,"BS710-23","12114","Full","B",510,1,6,24,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1041",1041,"BS710-27","12118","Full","B",511,2,7,21,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1042",1042,"BS710-27","12118","Full","B",511,1,9,21,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1043",1043,"BS710-29","12120","Half","B",512,2,4,17,9,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1044",1044,"BS710-29","12120","Half","B",512,1,6,24,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1045",1045,"BS710-30","12121","Full","B",513,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1046",1046,"BS710-30","12121","Full","B",513,1,12,17,0,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1047",1047,"BS710-33","12124","Full","B",514,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1048",1048,"BS710-33","12124","Full","B",514,1,4,26,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1049",1049,"BS710-35","12126","Half","B",515,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1050",1050,"BS710-35","12126","Half","B",515,1,15,15,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1051",1051,"BS710-36","12127","Half","B",516,2,10,19,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1052",1052,"BS710-36","12127","Half","B",516,1,7,23,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1053",1053,"BS710-39","12130","Half","B",517,2,7,22,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1054",1054,"BS710-39","12130","Half","B",517,1,5,25,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1055",1055,"BS710-40","12131","Half","B",518,2,6,18,5,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1056",1056,"BS710-40","12131","Half","B",518,1,5,16,5,2,1,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1057",1057,"BS710-41","12132","Full","B",519,2,4,23,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1058",1058,"BS710-41","12132","Full","B",519,1,6,24,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1059",1059,"BS710-44","12135","Half","B",520,2,0,29,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1060",1060,"BS710-44","12135","Half","B",520,1,4,25,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1061",1061,"BS710-45","12136","Half","B",521,2,8,22,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1062",1062,"BS710-45","12136","Half","B",521,1,3,27,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1063",1063,"BS710-46","12137","Full","B",522,2,4,19,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1064",1064,"BS710-46","12137","Full","B",522,1,3,27,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1065",1065,"BS710-48","12139","Full","B",523,2,4,19,7,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1066",1066,"BS710-48","12139","Full","B",523,1,2,25,3,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1067",1067,"BS710-50","12141","Full","B",524,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1068",1068,"BS710-50","12141","Full","B",524,1,13,17,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1069",1069,"BS710-51","12142","Half","B",525,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1070",1070,"BS710-51","12142","Half","B",525,1,2,28,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1071",1071,"BS710-53","12144","Half","B",526,2,9,19,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1072",1072,"BS710-53","12144","Half","B",526,1,10,19,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1073",1073,"BS710-57","12148","Full","B",527,2,19,11,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1074",1074,"BS710-57","12148","Full","B",527,1,18,12,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1075",1075,"BS710-58","12149","Full","B",528,2,5,24,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1076",1076,"BS710-58","12149","Full","B",528,1,6,24,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1077",1077,"Check 6-Charles","12150","Half","C",529,2,NA,NA,NA,NA,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1078",1078,"Check 6-Charles","12150","Half","C",529,1,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1079",1079,"BS710-60","12153","Half","B",530,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1080",1080,"BS710-60","12153","Half","B",530,1,18,8,3,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1081",1081,"BS710-61","12154","Half","B",531,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1082",1082,"BS710-61","12154","Half","B",531,1,13,17,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1083",1083,"BS710-63","12156","Half","B",532,2,11,18,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1084",1084,"BS710-63","12156","Half","B",532,1,12,18,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1085",1085,"BS710-64","12157","Full","B",533,2,8,20,2,2,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1086",1086,"BS710-64","12157","Full","B",533,1,1,27,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1087",1087,"BS710-66","12159","Full","B",534,2,1,12,11,3,3,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1088",1088,"BS710-66","12159","Full","B",534,1,1,12,12,2,0,3,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1089",1089,"BS710-67","12160","Half","B",535,2,9,19,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1090",1090,"BS710-67","12160","Half","B",535,1,7,23,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1091",1091,"BS712-68","12161","Full","B",536,2,14,16,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1092",1092,"BS712-68","12161","Full","B",536,1,12,18,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1093",1093,"BS712-69","12162","Full","B",537,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1094",1094,"BS712-69","12162","Full","B",537,1,5,23,2,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1095",1095,"BS712-70","12163","Full","B",538,2,4,24,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1096",1096,"BS712-70","12163","Full","B",538,1,3,27,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1097",1097,"BS712-71","12164","Half","B",539,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1098",1098,"BS712-71","12164","Half","B",539,1,7,22,0,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1099",1099,"BS712-72","12165","Half","B",540,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1100",1100,"BS712-72","12165","Half","B",540,1,4,25,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1101",1101,"BS712-73","12166","Half","B",541,2,6,22,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1102",1102,"BS712-73","12166","Half","B",541,1,3,26,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1103",1103,"BS712-74","12167","Full","B",542,2,9,20,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1104",1104,"BS712-74","12167","Full","B",542,1,11,19,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1105",1105,"BS713-75","12168","Full","B",543,2,4,24,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1106",1106,"BS713-75","12168","Full","B",543,1,3,25,2,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1107",1107,"BS713-76","12169","Half","B",544,2,14,15,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1108",1108,"BS713-76","12169","Half","B",544,1,6,24,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1109",1109,"BS713-78","12171","Full","B",545,2,12,17,0,0,0,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1110",1110,"BS713-78","12171","Full","B",545,1,10,20,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1111",1111,"BS713-80","12173","Half","B",546,2,6,23,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1112",1112,"BS713-80","12173","Half","B",546,1,9,21,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1113",1113,"BS713-81","12174","Half","B",547,2,3,17,7,2,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1114",1114,"BS713-81","12174","Half","B",547,1,5,20,4,1,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1115",1115,"BS713-83","12176","Half","B",548,2,3,8,12,5,2,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1116",1116,"BS713-83","12176","Half","B",548,1,3,9,10,6,0,2,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1117",1117,"BS713-84","12177","Full","B",549,2,4,21,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1118",1118,"BS713-84","12177","Full","B",549,1,1,27,2,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1119",1119,"BS713-87","12180","Half","B",550,2,6,24,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1120",1120,"BS713-87","12180","Half","B",550,1,12,18,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1121",1121,"BS713-89","12182","Half","B",551,2,4,26,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1122",1122,"BS713-89","12182","Half","B",551,1,9,21,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1123",1123,"BS713-90","12183","Full","B",552,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1124",1124,"BS713-90","12183","Full","B",552,1,9,20,0,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1125",1125,"BS713-91","12184","Full","B",553,2,3,21,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1126",1126,"BS713-91","12184","Full","B",553,1,5,25,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1127",1127,"BS713-93","12186","Full","B",554,2,1,15,14,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1128",1128,"BS713-93","12186","Full","B",554,1,1,23,5,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1129",1129,"BS713-94","12187","Half","B",555,2,18,11,0,0,0,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1130",1130,"BS713-94","12187","Half","B",555,1,7,22,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1131",1131,"BS713-95","12188","Full","B",556,2,7,19,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1132",1132,"BS713-95","12188","Full","B",556,1,5,20,5,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1133",1133,"BS713-96","12189","Full","B",557,2,13,14,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1134",1134,"BS713-96","12189","Full","B",557,1,3,25,2,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1135",1135,"BS713-97","12190","Half","B",558,2,3,25,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1136",1136,"BS713-97","12190","Half","B",558,1,2,24,2,1,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1137",1137,"BS713-98","12191","Full","B",559,2,16,14,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1138",1138,"BS713-98","12191","Full","B",559,1,11,19,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1139",1139,"BS713-99","12192","Half","B",560,2,4,21,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1140",1140,"BS713-99","12192","Half","B",560,1,4,25,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1141",1141,"BS713-100","12193","Half","B",561,2,5,18,7,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1142",1142,"BS713-100","12193","Half","B",561,1,8,21,1,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1143",1143,"BS713-101","12194","Half","B",562,2,4,23,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1144",1144,"BS713-101","12194","Half","B",562,1,8,20,2,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1145",1145,"BS713-102","12195","Full","B",563,2,1,21,8,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1146",1146,"BS713-102","12195","Full","B",563,1,4,26,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1147",1147,"BS713-103","12196","Half","B",564,2,9,16,4,0,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1148",1148,"BS713-103","12196","Half","B",564,1,12,14,3,1,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1149",1149,"BS713-104","12197","Full","B",565,2,6,23,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1150",1150,"BS713-104","12197","Full","B",565,1,5,25,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1151",1151,"BS713-105","12198","Full","B",566,2,10,19,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1152",1152,"BS713-105","12198","Full","B",566,1,4,25,0,0,0,1,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1153",1153,"BS713-106","12199","Full","B",567,2,4,24,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1154",1154,"BS713-106","12199","Full","B",567,1,7,23,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1155",1155,"Check 1-Flavia","12200","Full","C",568,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1156",1156,"Check 1-Flavia","12200","Full","C",568,1,11,19,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1157",1157,"Check 2-Scala","12201","Full","C",569,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1158",1158,"Check 2-Scala","12201","Full","C",569,1,21,9,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
"1159",1159,"Check 3-DH130910","12202","Full","C",570,2,6,22,1,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Ketola","2020","5","152","Winter DH Germination"
"1160",1160,"Check 3-DH130910","12202","Full","C",570,1,3,24,1,2,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Ketola","2020","5","152","Winter DH Germination"
